session_id,condition,b_value,true_prob,round,action,shares,price_before,price_after,cost,cash_before,cash_after,q_yes_after,q_no_after,client_ms_on_round,timestamp_utc,draw_outcome,final_cash,session_completed,comprehension_attempts,initial_belief_pct,final_belief_pct,risk_tolerance,trading_experience_months,prediction_market_familiarity,field_of_study
NDTT,low,10,0.7,1,buy_yes,2,50.0,55.0,1.05,15.0,13.95,2,0,124348,2026-05-06T23:16:06Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,2,buy_yes,3,55.0,62.2,1.76,13.95,12.19,5,0,17365,2026-05-06T23:16:24Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,3,buy_yes,2,62.2,66.8,1.29,12.19,10.9,7,0,11104,2026-05-06T23:16:35Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,4,buy_yes,3,66.8,73.1,2.1,10.9,8.8,10,0,39358,2026-05-06T23:17:14Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,5,buy_no,3,73.1,66.8,0.9,8.8,7.9,10,3,34249,2026-05-06T23:17:48Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,6,buy_no,2,66.8,62.2,0.71,7.9,7.19,10,5,12474,2026-05-06T23:18:01Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,7,buy_yes,5,62.2,73.1,3.39,7.19,3.8,15,5,15163,2026-05-06T23:18:16Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,8,buy_no,2,73.1,69.0,0.58,3.8,3.22,15,7,13292,2026-05-06T23:18:29Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,9,buy_yes,3,69.0,75.0,2.16,3.22,1.06,18,7,7720,2026-05-06T23:18:37Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,10,buy_no,1,75.0,73.1,0.26,1.06,0.8,18,8,6544,2026-05-06T23:18:44Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,11,buy_yes,1,73.1,75.0,0.74,0.8,0.06,19,8,7546,2026-05-06T23:18:51Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,12,pass,0,75.0,75.0,0.0,0.06,0.06,19,8,3893,2026-05-06T23:18:55Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,13,pass,0,75.0,75.0,0.0,0.06,0.06,19,8,754,2026-05-06T23:18:56Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,14,pass,0,75.0,75.0,0.0,0.06,0.06,19,8,537,2026-05-06T23:18:56Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,15,pass,0,75.0,75.0,0.0,0.06,0.06,19,8,616,2026-05-06T23:18:57Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,16,pass,0,75.0,75.0,0.0,0.06,0.06,19,8,700,2026-05-06T23:18:58Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,17,pass,0,75.0,75.0,0.0,0.06,0.06,19,8,613,2026-05-06T23:18:58Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,18,pass,0,75.0,75.0,0.0,0.06,0.06,19,8,308,2026-05-06T23:18:59Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,19,pass,0,75.0,75.0,0.0,0.06,0.06,19,8,275,2026-05-06T23:18:59Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,20,pass,0,75.0,75.0,0.0,0.06,0.06,19,8,281,2026-05-06T23:18:59Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,21,pass,0,75.0,75.0,0.0,0.06,0.06,19,8,261,2026-05-06T23:18:59Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,22,pass,0,75.0,75.0,0.0,0.06,0.06,19,8,283,2026-05-06T23:19:00Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,23,pass,0,75.0,75.0,0.0,0.06,0.06,19,8,532,2026-05-06T23:19:00Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,24,pass,0,75.0,75.0,0.0,0.06,0.06,19,8,730,2026-05-06T23:19:01Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
NDTT,low,10,0.7,25,pass,0,75.0,75.0,0.0,0.06,0.06,19,8,1313,2026-05-06T23:19:02Z,blue,8.06,True,2,70,50,3,0,False,Computer Science
