session_id,condition,b_value,true_prob,round,action,shares,price_before,price_after,cost,cash_before,cash_after,q_yes_after,q_no_after,client_ms_on_round,timestamp_utc,draw_outcome,final_cash,session_completed,comprehension_attempts,initial_belief_pct,final_belief_pct,risk_tolerance,trading_experience_months,prediction_market_familiarity,field_of_study
CYDT,low,10,0.7,1,buy_yes,1,50.0,52.5,0.51,15.0,14.49,1,0,8144,2026-05-06T19:55:57Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,2,buy_yes,2,52.5,57.4,1.1,14.49,13.39,3,0,3387,2026-05-06T19:56:01Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,3,buy_yes,3,57.4,64.6,1.83,13.39,11.56,6,0,4756,2026-05-06T19:56:06Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,4,buy_yes,4,64.6,73.1,2.76,11.56,8.8,10,0,3564,2026-05-06T19:56:09Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,5,buy_yes,2,73.1,76.9,1.5,8.8,7.3,12,0,3294,2026-05-06T19:56:12Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,6,buy_yes,5,76.9,84.6,4.05,7.3,3.25,17,0,5303,2026-05-06T19:56:18Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,7,buy_yes,3,84.6,88.1,2.59,3.25,0.66,20,0,9103,2026-05-06T19:56:27Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,8,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,3640,2026-05-06T19:56:31Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,9,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,1596,2026-05-06T19:56:32Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,10,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,1130,2026-05-06T19:56:33Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,11,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,1020,2026-05-06T19:56:34Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,12,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,1086,2026-05-06T19:56:35Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,13,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,873,2026-05-06T19:56:36Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,14,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,847,2026-05-06T19:56:37Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,15,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,788,2026-05-06T19:56:38Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,16,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,804,2026-05-06T19:56:39Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,17,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,854,2026-05-06T19:56:40Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,18,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,870,2026-05-06T19:56:41Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,19,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,886,2026-05-06T19:56:42Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,20,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,1053,2026-05-06T19:56:43Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,21,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,925,2026-05-06T19:56:44Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,22,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,1051,2026-05-06T19:56:45Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,23,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,1085,2026-05-06T19:56:46Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,24,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,1329,2026-05-06T19:56:47Z,red,20.66,True,1,70,70,4,0,False,Computer Science
CYDT,low,10,0.7,25,pass,0,88.1,88.1,0.0,0.66,0.66,20,0,1158,2026-05-06T19:56:48Z,red,20.66,True,1,70,70,4,0,False,Computer Science
