session_id,condition,b_value,true_prob,round,action,shares,price_before,price_after,cost,cash_before,cash_after,q_yes_after,q_no_after,client_ms_on_round,timestamp_utc,draw_outcome,final_cash,session_completed,comprehension_attempts,initial_belief_pct,final_belief_pct,risk_tolerance,trading_experience_months,prediction_market_familiarity,field_of_study
XXHS,high,100,0.7,1,buy_yes,10,50.0,52.5,5.12,15.0,9.88,10,0,15056,2026-05-06T21:23:42Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,2,pass,0,52.5,52.5,0.0,9.88,9.88,10,0,1645,2026-05-06T21:23:44Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,3,pass,0,52.5,52.5,0.0,9.88,9.88,10,0,637,2026-05-06T21:23:44Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,4,pass,0,52.5,52.5,0.0,9.88,9.88,10,0,585,2026-05-06T21:23:45Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,5,pass,0,52.5,52.5,0.0,9.88,9.88,10,0,572,2026-05-06T21:23:46Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,6,pass,0,52.5,52.5,0.0,9.88,9.88,10,0,577,2026-05-06T21:23:46Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,7,pass,0,52.5,52.5,0.0,9.88,9.88,10,0,630,2026-05-06T21:23:47Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,8,pass,0,52.5,52.5,0.0,9.88,9.88,10,0,602,2026-05-06T21:23:47Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,9,pass,0,52.5,52.5,0.0,9.88,9.88,10,0,585,2026-05-06T21:23:48Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,10,buy_yes,10,52.5,55.0,5.37,9.88,4.51,20,0,2352,2026-05-06T21:23:50Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,11,pass,0,55.0,55.0,0.0,4.51,4.51,20,0,1360,2026-05-06T21:23:52Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,12,pass,0,55.0,55.0,0.0,4.51,4.51,20,0,767,2026-05-06T21:23:53Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,13,pass,0,55.0,55.0,0.0,4.51,4.51,20,0,618,2026-05-06T21:23:53Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,14,pass,0,55.0,55.0,0.0,4.51,4.51,20,0,603,2026-05-06T21:23:54Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,15,pass,0,55.0,55.0,0.0,4.51,4.51,20,0,610,2026-05-06T21:23:54Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,16,pass,0,55.0,55.0,0.0,4.51,4.51,20,0,567,2026-05-06T21:23:55Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,17,pass,0,55.0,55.0,0.0,4.51,4.51,20,0,596,2026-05-06T21:23:56Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,18,pass,0,55.0,55.0,0.0,4.51,4.51,20,0,807,2026-05-06T21:23:56Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,19,pass,0,55.0,55.0,0.0,4.51,4.51,20,0,627,2026-05-06T21:23:57Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,20,buy_yes,8,55.0,57.0,4.48,4.51,0.03,28,0,4744,2026-05-06T21:24:02Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,21,pass,0,57.0,57.0,0.0,0.03,0.03,28,0,1051,2026-05-06T21:24:03Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,22,pass,0,57.0,57.0,0.0,0.03,0.03,28,0,971,2026-05-06T21:24:04Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,23,pass,0,57.0,57.0,0.0,0.03,0.03,28,0,1327,2026-05-06T21:24:05Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,24,pass,0,57.0,57.0,0.0,0.03,0.03,28,0,785,2026-05-06T21:24:06Z,red,28.03,True,1,70,70,4,8,True,Computer Science
XXHS,high,100,0.7,25,pass,0,57.0,57.0,0.0,0.03,0.03,28,0,1101,2026-05-06T21:24:07Z,red,28.03,True,1,70,70,4,8,True,Computer Science
